"","test","model","robust","penalized","estimate","std_error","cilower","ciupper","pvalue","heter_Q","heter_pvalue","fstat"
"1","mr_ivw","random",FALSE,FALSE,0.10034232422659,0.0265003032894119,0.0484026841999543,0.152281964253225,0.000152809009454018,162.999126223302,3.64621449427437e-14,36.9285847521885
