"","Method","Estimate","Std Error","95% CI "," ","P-value","GI","N_snps"
"74","Penalized robust IVW",0.123909763054246,0.021355506290364,0.0820537398535144,0.165765786254978,6.54349891489088e-09,"PheWAS T-test Filtered - Sensitivity",41
"75","Penalized robust IVW",0.146934487318869,0.0210930718278297,0.105592826213006,0.188276148424732,3.26062782997996e-12,"PheWAS PVE Filtered",39
"76","Penalized robust IVW",0.142311008603939,0.0219682107425245,0.0992541067438049,0.185367910464073,9.2920022588996e-11,"PheWAS PVE Filtered - Sensitivity",38
"77","Penalized robust IVW",0.15386149702746,0.0215914154590031,0.111543100352572,0.196179893702347,1.03290525223181e-12,"Core GI",29
"8","MR-Egger",-1.18294783697656,1.17734071692601,-3.4904932396841,1.12459756573098,0.315011210655903,"all",51
"81","MR-Egger",0.0833365425842978,0.135630309715796,-0.182493979670676,0.349167064839271,0.538925316078552,"Steiger Filtered",50
"82","MR-Egger",0.00398371277825574,0.131687190153794,-0.254118437148458,0.262085862704969,0.975866611021854,"PheWAS T-test Filtered",41
"83","MR-Egger",0.00398371277825574,0.131687190153794,-0.254118437148458,0.262085862704969,0.975866611021854,"PheWAS T-test Filtered - Sensitivity",41
"84","MR-Egger",-1.97188264179752,1.67310760392092,-5.25111328774264,1.30734800414759,0.238567487690469,"PheWAS PVE Filtered",39
"85","MR-Egger",-2.15407517246614,1.73265525101414,-5.55001706207805,1.24186671714578,0.213786028079932,"PheWAS PVE Filtered - Sensitivity",38
"86","MR-Egger",-0.118099668086235,0.199574324628907,-0.509258156597797,0.273058820425328,0.554012769345219,"Core GI",29
"9","(intercept)",0.0175658101379058,0.0195922935404411,-0.0208343795758956,0.0559659998517072,0.369949842161027,"all",51
"91","(intercept)",0.000287567869096174,0.0022483904448329,-0.00411919642596031,0.00469433216415265,0.898228557636364,"Steiger Filtered",50
"92","(intercept)",0.0017386996434771,0.00214897785869802,-0.00247321956314501,0.00595061885009922,0.418467890278287,"PheWAS T-test Filtered",41
