"","test","model","robust","penalized","estimate","std_error","cilower","ciupper","pvalue","heter_Q","heter_pvalue","fstat"
"1","mr_ivw","random",FALSE,FALSE,0.114686341369459,0.026306122591476,0.063127288517271,0.166245394221648,1.3025130876465e-05,92.4838197965998,1.93673816164717e-06,35.3307965062416
